Account;Vendor Name;Document type;Reference;Document Date;Document currency;Amount in doc. curr.;Clearing Document;Document Number;Text;Document Header Text;Net due date;Payment block;Payment Method
208848;ALA UK;KE;2118011897;27/11/2018;GBP;-808,00;;602000708;;;31/12/2018;;
208848;ALA UK;KE;2118012114;06/12/2018;GBP;-102,00;;602000718;;;31/01/2019;;
208848;ALA UK;KE;2118012134;06/12/2018;GBP;-9,00;;602000721;;;31/01/2019;;
208848;ALA UK;KE;2118012135;06/12/2018;GBP;-816,80;;602000722;;;31/01/2019;;
208848;ALA UK;KE;2118012332;12/12/2018;GBP;-18,00;;602000725;;;31/01/2019;;
208848;ALA UK;KE;2118012349;12/12/2018;GBP;-353,16;;602000726;;;31/01/2019;;
208848;ALA UK;KE;2118012350;12/12/2018;GBP;-16,00;;602000727;;;31/01/2019;;
208848;ALA UK;KE;2118012410;13/12/2018;GBP;-193,50;;602000728;;;31/01/2019;;
208848;ALA UK;KE;2118011026;26/10/2018;GBP;-217,72;;602000809;;;30/11/2018;;
208848;ALA UK;KE;2118011130;30/10/2018;GBP;-182,00;;602000810;;;30/11/2018;;
208848;ALA UK;KE;2118011478;13/11/2018;GBP;-56,00;;602000811;;;31/12/2018;;
208848;ALA UK;KE;2118011501;13/11/2018;GBP;-18,00;;602000812;;;31/12/2018;;
208848;ALA UK;KE;2119000426;14/01/2019;GBP;-112,00;;602010013;;;28/02/2019;;
208848;ALA UK;KE;2119000447;15/01/2019;GBP;-80,25;;602010014;;;28/02/2019;;
208848;ALA UK;KE;2119000448;15/01/2019;GBP;-244,00;;602010015;;;28/02/2019;;
208848;ALA UK;KE;2119000510;17/01/2019;GBP;-282,54;;602010016;;;28/02/2019;;
208848;ALA UK;KE;2119000545;18/01/2019;GBP;-7,50;;602010017;;;28/02/2019;;
208848;ALA UK;KE;2119000623;21/01/2019;GBP;-40,00;;602010018;;;28/02/2019;;
208848;ALA UK;KE;2119000641;22/01/2019;GBP;-88,00;;602010019;;;28/02/2019;;
208848;ALA UK;KE;2118000058;02/01/2019;USD;-37 750,00;;602010051;;;28/02/2019;;
208848;ALA UK;KE;2119000139;07/01/2019;GBP;-126,10;;602010053;;;28/02/2019;;
208848;ALA UK;KE;2119000168;07/01/2019;GBP;-37,38;;602010054;;;28/02/2019;;
208848;ALA UK;KE;2119000180;07/01/2019;GBP;-17,25;;602010055;;;28/02/2019;;
208848;ALA UK;KE;2119000220;08/01/2019;GBP;-930,00;;602010056;;;28/02/2019;;
208848;ALA UK;KE;2119000247;09/01/2019;GBP;-600,00;;602010057;;;28/02/2019;;
208848;ALA UK;KE;2119000958;01/02/2019;GBP;-1 080,00;;602010087;;;31/03/2019;;
208848;ALA UK;KE;2119000959;01/02/2019;GBP;-13,25;;602010088;;;31/03/2019;;
208848;ALA UK;KE;2119001485;22/02/2019;GBP;-31,50;;602010089;;;31/03/2019;;
208848;ALA UK;KE;2119001486;22/02/2019;GBP;-17,02;;602010090;;;31/03/2019;;
208848;ALA UK;KE;2119001837;06/03/2019;GBP;-292,50;;602010152;;;30/04/2019;;
208848;ALA UK;KE;2119001727;01/03/2019;GBP;-105,00;;602010153;;;31/03/2019;;
208848;ALA UK;KE;2119001920;08/03/2019;GBP;-30,00;;602010164;;;30/04/2019;;
208848;ALA UK;KE;2119002081;14/03/2019;GBP;-15,05;;602010165;;;30/04/2019;;
208848;ALA UK;KE;2119002082;14/03/2019;GBP;-840,00;;602010166;;;30/04/2019;;
208848;ALA UK;KE;2119002083;14/03/2019;GBP;-34,32;;602010167;;;30/04/2019;;
208848;ALA UK;KE;2119002084;14/03/2019;GBP;-300,00;;602010168;;;30/04/2019;;
208848;ALA UK;KE;2119002085;14/03/2019;GBP;-42,23;;602010169;;;30/04/2019;;
208848;ALA UK;KE;2119002086;14/03/2019;GBP;-84,45;;602010170;;;30/04/2019;;
208848;ALA UK;KE;2119002087;14/03/2019;GBP;-72,78;;602010171;;;30/04/2019;;
208848;ALA UK;KE;2119002088;14/03/2019;GBP;-37,50;;602010172;;;30/04/2019;;
208848;ALA UK;KE;2119002294;21/03/2019;GBP;-17,98;;602010173;;;30/04/2019;;
208848;ALA UK;KE;2119002295;21/03/2019;GBP;-19,75;;602010174;;;30/04/2019;;
208848;ALA UK;KE;2119002356;22/03/2019;GBP;-33,71;;602010175;;;30/04/2019;;
208848;ALA UK;KE;2119002503;27/03/2019;GBP;-55,00;;602010176;;;30/04/2019;;
208848;ALA UK;KE;2119002520;28/03/2019;GBP;-22,54;;602010177;;;30/04/2019;;
208848;ALA UK;KE;2119002579;29/03/2019;GBP;-99,00;;602010178;;;30/04/2019;;
208848;ALA UK;KE;2119002578;29/03/2019;GBP;-122,20;;602010184;;;30/04/2019;;
208848;ALA UK;KE;2119002752;05/04/2019;GBP;-59,28;;602010200;;;31/05/2019;;
208848;ALA UK;KE;2119002751;05/04/2019;GBP;-70,08;;602010201;;;31/05/2019;;
208848;ALA UK;KE;2119002672;03/04/2019;GBP;-9,15;;602010202;;;31/05/2019;;
208848;ALA UK;KE;2119002671;03/04/2019;GBP;-760,00;;602010203;;;31/05/2019;;
208848;ALA UK;KE;2119003168;18/04/2019;GBP;-29,00;;602010233;;;31/05/2019;;
208848;ALA UK;KE;2119003243;24/04/2019;GBP;-242,45;;602010234;;;31/05/2019;;
208848;ALA UK;KE;2119003494;02/05/2019;GBP;-345,00;;602010266;;;30/06/2019;;
208848;ALA UK;KE;2119003514;03/05/2019;GBP;-14,48;;602010267;;;31/07/2019;;
208848;ALA UK;KE;2119003515;03/05/2019;GBP;-19,37;;602010268;;;30/06/2019;;
208848;ALA UK;KE;2119003783;15/05/2019;GBP;-67,20;;602010269;;;30/06/2019;;
208848;ALA UK;KE;2119003784;15/05/2019;GBP;-15,00;;602010270;;;30/06/2019;;
209205;J & M Products, Inc.;KC;114715-1;12/03/2019;USD;-2 146,50;;601012307;;;11/05/2019;R;
210280;INLAND MACHINE CO.;KC;56178;24/04/2019;USD;-5 593,00;;601012053;;;24/05/2019;;
210650;Tiger Enterprises & Trading, Inc;KC;I323349-PROF;15/02/2018;USD;-3 135,73;;601000916;;;15/02/2018;;
210650;Tiger Enterprises & Trading, Inc;PA;PROFQ255386;14/02/2018;USD;3 127,21;;701000360;;TIGER ENTERPRISE;14/02/2018;A;
212143;FLITETEC LIMITED;KE;104834-PROF;16/04/2019;GBP;-5 585,50;;602010218;;PROF24724;16/04/2019;;
212143;FLITETEC LIMITED;PA;PROF 24724;12/04/2019;GBP;5 585,50;;701010824;;REGLT FLITETEC;12/04/2019;A;
212148;FREUDENBERG SEALING TECHNOLOGIES;KE;1915011427;13/03/2019;USD;-24,00;;602010158;;;30/04/2019;;
212148;FREUDENBERG SEALING TECHNOLOGIES;KE;1915014370;01/04/2019;USD;-75,00;;602010211;;;31/05/2019;;
212148;FREUDENBERG SEALING TECHNOLOGIES;KE;1915020994;16/05/2019;USD;-375,00;;602010277;;;30/06/2019;;
212207;ALA INC;KC;201001051;11/04/2018;USD;-1 532,92;;601002575;;;11/05/2018;R;
212207;ALA INC;KC;201001255;02/05/2018;USD;-475,00;;601003113;;;31/07/2018;;
212207;ALA INC;KC;201001269;07/05/2018;USD;-1 532,92;;601003114;;;31/07/2018;;
212207;ALA INC;KC;201001867;03/07/2018;USD;-196,70;;601004154;;;02/08/2018;;
212207;ALA INC;KC;201001444;23/05/2018;USD;-52,44;;601006799;;;31/07/2018;;
212292;SPECTECH USA;KC;157554;01/04/2019;USD;-42,45;;601011697;;;01/04/2019;;
212316;TFC LTD;KE;1714101-PROF;03/05/2019;EUR;-63,65;;602010265;;PROF1511883;03/05/2019;;
212316;TFC LTD;PA;PROF 1511883;16/04/2019;EUR;57,85;;701010873;;REGLT TFC;16/04/2019;A;
212316;TFC LTD;PA;PROF 1511883;16/04/2019;EUR;5,80;;701010873;;REGLT TFC;16/04/2019;A;
212375;Avibank Services;KC;53043;08/04/2019;USD;-2 987,25;;601011645;;;07/06/2019;;
212428;DEPENDABLE SPRINGS & PRESSINGS LTD;KE;0000105582;28/02/2019;GBP;-71,80;;602010156;;;30/03/2019;;
212915;CGR -COMPTOIR GENERAL DU RESSORT;KA;15/108180-PROF;20/09/2018;EUR;-270,00;;601005204;;PROF15/06465;20/09/2018;;
212915;CGR -COMPTOIR GENERAL DU RESSORT;KA;15/108179-PROF;20/09/2018;EUR;-4 440,00;;601005205;;PROF15/06465;20/09/2018;;
212915;CGR -COMPTOIR GENERAL DU RESSORT;KA;15/110383-PROF;31/01/2019;EUR;-2 199,20;;601010247;;PROF15/06491;31/01/2019;;
212915;CGR -COMPTOIR GENERAL DU RESSORT;KA;15/110703-PROF;20/02/2019;EUR;-3 959,10;;601010768;;PROF15/06499;20/02/2019;;
212915;CGR -COMPTOIR GENERAL DU RESSORT;KA;15/110927-PROF;28/02/2019;EUR;-6 936,00;;601010775;;PROF15/06518;28/02/2019;;
212915;CGR -COMPTOIR GENERAL DU RESSORT;KB;AV15/111260;28/03/2019;EUR;69,82;;601011128;;AVOIR/TROP PERCU PCES;28/03/2019;;
212915;CGR -COMPTOIR GENERAL DU RESSORT;KA;15/11824;24/04/2019;EUR;-540,00;;601012085;;;24/04/2019;;
212915;CGR -COMPTOIR GENERAL DU RESSORT;KA;15/111971-PROF;30/04/2019;EUR;-824,88;;601012086;;PROF15/06527;30/04/2019;;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF15/06465/P3;12/09/2018;EUR;4 440,00;;701001826;;REGLT CGR;12/09/2018;A;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF15/06465/P3;12/09/2018;EUR;270,00;;701001826;;REGLT CGR;12/09/2018;A;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF15/06465/P3;12/09/2018;EUR;360,00;;701001826;;REGLT CGR;12/09/2018;A;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF 15/06491;10/12/2018;EUR;2 269,02;;701002476;;REGLT CGR-COMPTOIR GENERA;10/12/2018;A;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF15/06527;28/01/2019;EUR;824,88;;701010181;;RGLT CGR;28/01/2019;A;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF15/06518;08/02/2019;EUR;1 188,00;;701010272;;RGLT CGR;08/02/2019;A;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF15/06518;08/02/2019;EUR;6 936,00;;701010272;;RGLT CGR;08/02/2019;A;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF 15/06499;18/02/2019;EUR;3 975,00;;701010317;;REGLT CGR;18/02/2019;A;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF 15/06495;18/02/2019;EUR;2 680,20;;701010318;;REGLT CGR;18/02/2019;A;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF15/06539;17/05/2019;EUR;2 059,20;;701011068;;REGLT CGR;17/05/2019;A;
212915;CGR -COMPTOIR GENERAL DU RESSORT;PA;PROF15/06539;17/05/2019;EUR;360,00;;701011068;;REGLT CGR;17/05/2019;A;
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36078685;17/04/2019;EUR;-319,50;;601011836;;;15/06/2019;;T
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36078812;18/04/2019;EUR;-319,50;;601011837;;;15/06/2019;;T
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36077096;01/04/2019;EUR;-1,51;;601011838;;;15/06/2019;;T
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36077368;03/04/2019;EUR;-166,32;;601011839;;;15/06/2019;;T
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36077789;08/04/2019;EUR;-48,32;;601011840;;;15/06/2019;;T
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36078241;11/04/2019;EUR;-277,20;;601011841;;;15/06/2019;;T
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36079445;26/04/2019;EUR;-1 828,80;;601011893;;;15/06/2019;;T
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36079446;26/04/2019;EUR;-184,08;;601011894;;;15/06/2019;;T
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36079666;30/04/2019;EUR;-255,60;;601011977;;;15/06/2019;;T
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36080373;10/05/2019;EUR;-1 012,44;;601012222;;;15/07/2019;;T
212918;TE CONNECT-DEUTSCH COMPAGNIE DISTRI;KA;36081033;17/05/2019;EUR;-368,16;;601012223;;;15/07/2019;;T
212919;TE CONNECT-DEUTSCH COMPAGNIE DIST $;KA;36081444;22/05/2019;EUR;-401,94;;601012242;;;15/07/2019;R;T
212920;CIMAP;KA;19-040100-PROF;03/04/2019;EUR;-121,02;;601011680;;PROF CIMAP;03/04/2019;;T
212920;CIMAP;PA;CIMAP;29/03/2019;EUR;102,00;;701010746;;REGLT CIMAP;29/03/2019;A;T
212920;CIMAP;PA;CIMAP;29/03/2019;EUR;19,02;;701010746;;REGLT CIMAP;29/03/2019;A;T
212922;CIR AERONAUTIQUE;KA;784217-PROF;31/01/2019;EUR;-491,76;;601010249;;PROF910511;31/01/2019;;T
212922;CIR AERONAUTIQUE;PA;PROF 738757;27/12/2018;EUR;21,60;;701002752;;REGLT CIR;27/12/2018;A;T
212922;CIR AERONAUTIQUE;PA;PROF 738757;27/12/2018;EUR;576,00;;701002752;;REGLT CIR;27/12/2018;A;T
212922;CIR AERONAUTIQUE;PA;PROF 738757;27/12/2018;EUR;60,00;;701002752;;REGLT CIR;27/12/2018;A;T
212922;CIR AERONAUTIQUE;PA;PROF 678062;27/12/2018;EUR;21,60;;701002753;;REGLT CIR;27/12/2018;A;T
212922;CIR AERONAUTIQUE;PA;PROF 678062;27/12/2018;EUR;352,80;;701002753;;REGLT CIR;27/12/2018;A;T
212922;CIR AERONAUTIQUE;PA;PROF 863370;14/01/2019;EUR;21,60;;701010080;;REGLT CIR;14/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF 863370;14/01/2019;EUR;856,80;;701010080;;REGLT CIR;14/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF 960409;14/01/2019;EUR;21,60;;701010081;;REGLT CIR;14/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF 960409;14/01/2019;EUR;480,00;;701010081;;REGLT CIR;14/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF 910511;14/01/2019;EUR;21,60;;701010082;;REGLT CIR;14/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF 910511;14/01/2019;EUR;626,88;;701010082;;REGLT CIR;14/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF570757;21/01/2019;EUR;21,60;;701010141;;RGLT CIR AERONAUTIQUE;21/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF570757;21/01/2019;EUR;1 755,00;;701010141;;RGLT CIR AERONAUTIQUE;21/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF612019;21/01/2019;EUR;21,60;;701010142;;RGLT CIR AERONAUTIQUE;21/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF612019;21/01/2019;EUR;1 733,40;;701010142;;RGLT CIR AERONAUTIQUE;21/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF612019;21/01/2019;EUR;4 044,60;;701010142;;RGLT CIR AERONAUTIQUE;21/01/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF995387;04/02/2019;EUR;455,70;;701010258;;RGLT CIR;04/02/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF124915;27/05/2019;EUR;21,60;;701011126;;REGLT CIR;27/05/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF124915;27/05/2019;EUR;548,52;;701011126;;REGLT CIR;27/05/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF065547;27/05/2019;EUR;21,60;;701011127;;REGLT CIR;27/05/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF065547;27/05/2019;EUR;252,00;;701011127;;REGLT CIR;27/05/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF080084;27/05/2019;EUR;21,60;;701011128;;REGLT CIR;27/05/2019;A;T
212922;CIR AERONAUTIQUE;PA;PROF080084;27/05/2019;EUR;109,75;;701011128;;REGLT CIR;27/05/2019;A;T
212923;CLARENDON SPECIALTY FASTENERS LIMIT;KA;320912-PROF;21/05/2019;EUR;-2 405,00;;601012252;;PROF03716/1;21/05/2019;R;T
212923;CLARENDON SPECIALTY FASTENERS LIMIT;KE;320133-PROF;15/05/2019;EUR;-125,00;;602010253;;PROF4167;15/05/2019;;T
212923;CLARENDON SPECIALTY FASTENERS LIMIT;KE;320134-PROF;15/05/2019;EUR;-150,00;;602010254;;PROF4168;15/05/2019;;T
212923;CLARENDON SPECIALTY FASTENERS LIMIT;PA;PROF IPC03802;14/01/2019;EUR;150,00;;701010079;;REGLT CLARENDON;14/01/2019;A;T
212923;CLARENDON SPECIALTY FASTENERS LIMIT;PA;PROF04167;13/05/2019;EUR;125,00;;701011039;;REGLT CLARENDON;13/05/2019;A;T
212923;CLARENDON SPECIALTY FASTENERS LIMIT;PA;PROF04168;13/05/2019;EUR;150,00;;701011040;;REGLT CLARENDON;13/05/2019;A;T
212923;CLARENDON SPECIALTY FASTENERS LIMIT;PA;PROF03716/1;17/05/2019;EUR;2 405,00;;701011069;;REGLT CLARENDON;17/05/2019;A;T
212925;ALA NORTH AMERICA;KC;201002632;19/10/2017;USD;-100,00;;601001372;;;31/12/2017;;T
212925;ALA NORTH AMERICA;KC;201002633;19/10/2017;USD;-1 633,50;;601001373;;;31/12/2017;;T
212925;ALA NORTH AMERICA;KC;201003116;30/11/2017;USD;-298,26;;601001839;;;31/01/2018;;T
212925;ALA NORTH AMERICA;KC;201003207;05/12/2017;USD;-298,26;;601003051;;;04/01/2018;;T
212925;ALA NORTH AMERICA;KC;201003201;05/12/2017;USD;-7,68;;601006795;;;28/02/2018;;T
212925;ALA NORTH AMERICA;KC;201000079;09/01/2018;USD;-397,68;;601006796;;;31/03/2018;;T
212925;ALA NORTH AMERICA;KC;201000211;24/01/2018;USD;-282,54;;601006798;;;31/03/2018;;T
212925;ALA NORTH AMERICA;ZA;201000033;09/01/2017;USD;-2 500,08;;1001019317;;MIG_VEN_OI_188;08/02/2017;;T
212930;CONESYS EUROPE SA;KA;T753269-PROF;26/09/2018;EUR;-1 058,40;;601004812;;PROFTSO0020095;26/09/2018;;T
212930;CONESYS EUROPE SA;KA;T755402-PROF;29/03/2019;EUR;-4 188,24;;601011234;;PROFCONESYS;29/03/2019;;T
212930;CONESYS EUROPE SA;KA;T755492-PROF;08/04/2019;EUR;-5 470,08;;601011683;;PROF CONESYS;08/04/2019;;T
212930;CONESYS EUROPE SA;KA;755897-PROF;14/05/2019;EUR;-3 286,08;;601012118;;PROFCONESYS;14/05/2019;;T
212930;CONESYS EUROPE SA;PA;PROFTSO0020095;07/09/2018;EUR;1 080,00;;701001748;;REGLT CONESYS EUROPE;07/09/2018;A;T
212930;CONESYS EUROPE SA;PA;PROFTSOOO20064;21/11/2018;EUR;6 190,80;;701002366;;REGLT CONESYS;21/11/2018;A;T
212930;CONESYS EUROPE SA;PA;PROFTSOOO20064;21/11/2018;EUR;6 753,60;;701002366;;REGLT CONESYS;21/11/2018;A;T
212932;COURBIS SYNTHESE;KA;14959;24/05/2019;EUR;-895,32;;601012163;;;24/05/2019;R;T
212932;COURBIS SYNTHESE;KA;14960-PROF;24/05/2019;EUR;-1 548,58;;601012164;;PROF01DV03836;24/05/2019;;T
212932;COURBIS SYNTHESE;KA;14961;24/05/2019;EUR;-700,50;;601012165;;;24/05/2019;;T
212932;COURBIS SYNTHESE;KA;14962-PROF;24/05/2019;EUR;-830,34;;601012166;;PROF01DV03901;24/05/2019;;T
212932;COURBIS SYNTHESE;KA;14964;24/05/2019;EUR;-1 876,56;;601012167;;;24/05/2019;;T
212932;COURBIS SYNTHESE;PA;PROF 01DV03836;15/04/2019;EUR;1 548,58;;701010853;;REGLT COURBIS;15/04/2019;A;T
212932;COURBIS SYNTHESE;PA;PROF 01DV03901;15/04/2019;EUR;830,34;;701010854;;REGLT COURBIS;15/04/2019;A;T
212932;COURBIS SYNTHESE;PA;PROF03259;13/05/2019;EUR;2 016,00;;701011034;;REGLT COURBIS;13/05/2019;A;T
212935;CRYSTEX COMPOSITES LLC $;KC;25078;17/04/2019;USD;-5 043,00;;601012039;;;17/05/2019;;T
212935;CRYSTEX COMPOSITES LLC $;KC;0025193-IN;10/05/2019;USD;-6 662,50;;601012303;;;09/06/2019;;T
212938;CVC CHELMER VALVE CO. LTD;PA;PROF 71811;18/01/2019;EUR;33,75;;701010096;;REGLT CVC CHELMER;18/01/2019;A;T
212938;CVC CHELMER VALVE CO. LTD;ZA;35093;01/01/2017;EUR;-30,90;;1001019690;;MIG_VEN_OI_561;31/05/2016;;T
212940;DASSAULT AVIATION;KA;131101D-0059;09/04/2019;EUR;-2 215,20;;601011685;;;31/05/2019;;T
212941;DDL FASTENERS GMBH;PA;PROF 3036051;13/03/2019;EUR;700,00;;701010560;;REGLT DDL FASTENERS;13/03/2019;A;T
212941;DDL FASTENERS GMBH;PA;PROF 3036123;26/04/2019;EUR;80,00;;701010950;;REGLT DDL FASTENERS;26/04/2019;A;T
212941;DDL FASTENERS GMBH;PA;PROF 3035776;26/04/2019;EUR;900,00;;701010951;;REGLT DDL FASTENERS;26/04/2019;A;T
212942;DECOMATIC SAS;KA;53906;19/03/2019;EUR;-1 638,00;;601011239;;;19/05/2019;;T
212942;DECOMATIC SAS;KA;53907;19/03/2019;EUR;-1 422,72;;601011240;;;19/05/2019;;T
212942;DECOMATIC SAS;KA;53908;19/03/2019;EUR;-3 622,08;;601011241;;;19/05/2019;;T
212942;DECOMATIC SAS;KA;53942;26/03/2019;EUR;-1 334,40;;601011242;;;26/05/2019;;T
212942;DECOMATIC SAS;KA;53943;26/03/2019;EUR;-903,00;;601011243;;;26/05/2019;;T
212942;DECOMATIC SAS;KA;53964;28/03/2019;EUR;-1 747,58;;601011687;;;27/05/2019;;T
212942;DECOMATIC SAS;KA;540007;09/04/2019;EUR;-1 605,60;;601011749;;;09/06/2019;;T
212942;DECOMATIC SAS;KA;54017;12/04/2019;EUR;-900,00;;601011750;;;12/06/2019;;T
212942;DECOMATIC SAS;KA;54034;15/04/2019;EUR;-1 440,00;;601011751;;;15/06/2019;;T
212942;DECOMATIC SAS;KA;54045;16/04/2019;EUR;-2 496,00;;601011752;;;16/06/2019;;T
212942;DECOMATIC SAS;KA;54044;16/04/2019;EUR;-1 248,00;;601011753;;;16/06/2019;;T
212942;DECOMATIC SAS;KA;54057;18/04/2019;EUR;-9 396,72;;601011754;;;18/06/2019;;T
212942;DECOMATIC SAS;KA;54058;18/04/2019;EUR;-1 323,00;;601011755;;;18/06/2019;;T
212942;DECOMATIC SAS;KA;54111;02/05/2019;EUR;-121,97;;601012119;;;02/07/2019;;T
212942;DECOMATIC SAS;KA;541113;02/05/2019;EUR;-1 266,00;;601012120;;;02/07/2019;;T
212942;DECOMATIC SAS;KA;54114;02/05/2019;EUR;-1 968,60;;601012121;;;02/07/2019;;T
212942;DECOMATIC SAS;KA;54115;02/05/2019;EUR;-2 400,00;;601012122;;;02/07/2019;;T
212942;DECOMATIC SAS;KA;54127;09/05/2019;EUR;-1 798,20;;601012123;;;09/07/2019;;T
212942;DECOMATIC SAS;KA;54139;13/05/2019;EUR;-1 056,00;;601012124;;;13/07/2019;;T
212942;DECOMATIC SAS;KA;54141;13/05/2019;EUR;-296,21;;601012125;;;13/07/2019;;T
212942;DECOMATIC SAS;KA;54145;14/05/2019;EUR;-1 050,00;;601012126;;;14/07/2019;;T
212942;DECOMATIC SAS;KA;54146;14/05/2019;EUR;-915,60;;601012127;;;14/07/2019;;T
212942;DECOMATIC SAS;KA;54147;14/05/2019;EUR;-900,00;;601012128;;;14/07/2019;;T
212942;DECOMATIC SAS;KA;54148;14/05/2019;EUR;-900,00;;601012129;;;14/07/2019;;T
212942;DECOMATIC SAS;KA;54149;14/05/2019;EUR;-982,80;;601012130;;;14/07/2019;;T
212942;DECOMATIC SAS;KA;54150;14/05/2019;EUR;-1 314,00;;601012131;;;14/07/2019;;T
212942;DECOMATIC SAS;KA;54151;14/05/2019;EUR;-900,00;;601012132;;;14/07/2019;;T
212942;DECOMATIC SAS;KA;54155;14/05/2019;EUR;-1 322,64;;601012133;;;14/07/2019;;T
212942;DECOMATIC SAS;KA;54156;14/05/2019;EUR;-961,20;;601012134;;;14/07/2019;;T
212942;DECOMATIC SAS;KA;54180;17/05/2019;EUR;-4 438,20;;601012233;;;17/07/2019;R;T
212942;DECOMATIC SAS;KA;54200;22/05/2019;EUR;-1 864,80;;601012234;;;22/07/2019;;T
212942;DECOMATIC SAS;KA;54201;22/05/2019;EUR;-383,62;;601012235;;;22/07/2019;;T
212942;DECOMATIC SAS;KA;54203;22/05/2019;EUR;-2 198,40;;601012236;;;22/07/2019;;T
212942;DECOMATIC SAS;KA;54208;22/05/2019;EUR;-1 222,44;;601012237;;;22/07/2019;;T
212943;DECOPREM-ALPES USINAGES SARL;KA;34776;16/10/2017;EUR;-1 003,92;;601001022;;;16/10/2017;;T
212943;DECOPREM-ALPES USINAGES SARL;PA;PROF09042017;12/10/2017;EUR;1 579,92;;701000588;;REGLT DECOPREM;12/10/2017;A;T
212948;DIP AERO;KA;76206-PROF;02/05/2019;EUR;-1 368,00;;601012135;;PROF2101;02/05/2019;;T
212948;DIP AERO;KA;76207-PROF;02/05/2019;EUR;-775,20;;601012136;;PROF2101;02/05/2019;;T
212948;DIP AERO;KA;76286-PROF;14/05/2019;EUR;-1 913,40;;601012137;;PROF2102;14/05/2019;;T
212948;DIP AERO;KA;76287-PROF;14/05/2019;EUR;-2 970,00;;601012138;;PROF2102;14/05/2019;;T
212948;DIP AERO;KA;76288-PROF;14/05/2019;EUR;-3 049,44;;601012139;;PROF2129;14/05/2019;;T
212948;DIP AERO;KA;76289-PROF;14/05/2019;EUR;-1 200,06;;601012140;;PROF2129;14/05/2019;;T
212948;DIP AERO;KA;76290-PROF;14/05/2019;EUR;-4 092,60;;601012141;;PROF2129;14/05/2019;;T
212948;DIP AERO;KA;76291-PROF;14/05/2019;EUR;-572,70;;601012142;;PROF2129;14/05/2019;;T
212948;DIP AERO;KA;76292-PROF;14/05/2019;EUR;-642,96;;601012143;;PROF2129;14/05/2019;;T
212948;DIP AERO;KA;76293-PROF;14/05/2019;EUR;-665,98;;601012144;;PROF2129;14/05/2019;;T
212948;DIP AERO;PA;PROF 2101;26/04/2019;EUR;1 368,00;;701010928;;REGLT DIP;26/04/2019;A;T
212948;DIP AERO;PA;PROF 2101;26/04/2019;EUR;36,00;;701010928;;REGLT DIP;26/04/2019;A;T
212948;DIP AERO;PA;PROF 2101;26/04/2019;EUR;739,20;;701010928;;REGLT DIP;26/04/2019;A;T
212948;DIP AERO;PA;PROF2129;13/05/2019;EUR;36,00;;701011041;;REGLT DIP AERO;13/05/2019;A;T
212948;DIP AERO;PA;PROF2129;13/05/2019;EUR;629,98;;701011041;;REGLT DIP AERO;13/05/2019;A;T
212948;DIP AERO;PA;PROF2129;13/05/2019;EUR;642,96;;701011041;;REGLT DIP AERO;13/05/2019;A;T
212948;DIP AERO;PA;PROF2129;13/05/2019;EUR;572,70;;701011041;;REGLT DIP AERO;13/05/2019;A;T
212948;DIP AERO;PA;PROF2129;13/05/2019;EUR;1 754,40;;701011041;;REGLT DIP AERO;13/05/2019;A;T
